tweet_id,tweet_text,class_label,event,split,event_set,target_label,clean_text,text_length,word_count,pred_label,correct
1111400261929451520,"Wow. This was not in the news, although a little of the flooding was. But what do you expect from the media. Its flyover country. And they can afford the price increases.",not_humanitarian,midwestern_us_floods_2019,test,set2,Irrelevant,"wow. this was not in the news, although a little of the flooding was. but what do you expect from the media. its flyover country. and they can afford the price increases.",170,32,Situational Awareness,False
1110673939863343105,"Narrator: Despite zero evidence that man directly caused these floods, still, she persisted #GreenRawDeal #GreenNewDeal #FakeNews",not_humanitarian,midwestern_us_floods_2019,test,set2,Irrelevant,"narrator despite zero evidence that man directly caused these floods, still, she persisted greenrawdeal greennewdeal fakenews",125,16,Situational Awareness,False
1112979569030651907,"@PaulHolzapfel @kate_hawkins776 @RadioFreeTom I don’t know about that. But a little split screen action of Trump on one side golfing and the other side Puerto Rico, Cali fires, Nebraska floods, Special Olympics, and actual housing conditions on military bases (money he wants for his wall) might do the trick. Play to win.",not_humanitarian,midwestern_us_floods_2019,test,set2,Irrelevant,"i don t know about that. but a little split screen action of trump on one side golfing and the other side puerto rico, cali fires, nebraska floods, special olympics, and actual housing conditions on military bases money he wants for his wall might do the trick. play to win.",274,50,Situational Awareness,False
1110277746553430022,"Our sister stations in Nebraska and Iowa are partnering with @SalvationArmyUS to help those impacted by devastating floods occurring in the Midwest. Even though the water is receding, the clean-up and rebuilding will go on for months. #SinclairCares",sympathy_and_support,midwestern_us_floods_2019,test,set2,Irrelevant,"our sister stations in nebraska and iowa are partnering with to help those impacted by devastating floods occurring in the midwest. even though the water is receding, the clean-up and rebuilding will go on for months. sinclaircares",231,37,Volunteering and Donations,False
1110318392093954048,"#MidwestFlooding Sad, pained abt deaths—people and animals—and financial, spiritual, psychological devastation wrought by flood waters, thick ice slabs. Disasters such as these are a reason for govt to exist. What will be done to help farmers, especially?",sympathy_and_support,midwestern_us_floods_2019,test,set2,Irrelevant,"midwestflooding sad, pained abt deaths people and animals and financial, spiritual, psychological devastation wrought by flood waters, thick ice slabs. disasters such as these are a reason for govt to exist. what will be done to help farmers, especially?",254,39,Situational Awareness,False
1110554483485011968,Love that our neighbors in Ashland County are jumping in and helping out!!  - Local Farmers Send Convoy To Nebraska Flood Victims,sympathy_and_support,midwestern_us_floods_2019,test,set2,Irrelevant,love that our neighbors in ashland county are jumping in and helping out!! - local farmers send convoy to nebraska flood victims,128,22,Volunteering and Donations,False
1113113775975096320,Our team was happy to send a group of attorneys to the 15th annual Barristers’ Ball over the weekend. The Barristers’ Ball is an annual event help by the Nebraska Lawyers Foundation!,not_humanitarian,midwestern_us_floods_2019,test,set2,Irrelevant,our team was happy to send a group of attorneys to the 15th annual barristers ball over the weekend. the barristers ball is an annual event help by the nebraska lawyers foundation!,180,32,Volunteering and Donations,False
1111741769790701568,March 27 at 3:08 PM Huge thank you to Wisconsin farmers for sending hay to help our Nebraska cattle affected by the floods! #NebraskaStrong,sympathy_and_support,midwestern_us_floods_2019,test,set2,Irrelevant,march 27 at 3 08 pm huge thank you to wisconsin farmers for sending hay to help our nebraska cattle affected by the floods! nebraskastrong,138,25,Volunteering and Donations,False
1112015652779376640,Nebraska Farmer Invites Pro-Fracking Commission Members to Drink Contaminated Water - Truthdig,not_humanitarian,midwestern_us_floods_2019,test,set2,Irrelevant,nebraska farmer invites pro-fracking commission members to drink contaminated water - truthdig,94,12,Situational Awareness,False
1112296015783251968,"#India under fire over destroyed satellite. The #Indian test was a violation of the obligations under 1967 Outer Space Treaty to inform other countries of the test, said Frans von der Dunk, professor of space law at the University of Nebraska-Lincoln.”",not_humanitarian,midwestern_us_floods_2019,test,set2,Irrelevant,"india under fire over destroyed satellite. the indian test was a violation of the obligations under 1967 outer space treaty to inform other countries of the test, said frans von der dunk, professor of space law at the university of nebraska-lincoln.",249,41,Situational Awareness,False
1112132267047116801,@SarahDInKC Because Omaha is located in Nebraska. Population 2 million which is a 1/3 of the size Missouri.,not_humanitarian,midwestern_us_floods_2019,test,set2,Irrelevant,because omaha is located in nebraska. population 2 million which is a 1 3 of the size missouri.,95,18,Volunteering and Donations,False
1110624443527622656,RT @GovRicketts: @USDA_AMS @NeDeptAg Thank you for all your quick action to support Nebraskas farm and ranch families! #NebraskaStrong,sympathy_and_support,midwestern_us_floods_2019,test,set2,Irrelevant,thank you for all your quick action to support nebraskas farm and ranch families! nebraskastrong,96,15,Volunteering and Donations,False
1111040465439281153,"Read this article about $750m @powerballUSA lottery. I sure I hope win so I can donate it to the farmers &amp; ranchers in Nebraska &amp; Iowa whose livelihoods hang in the balance, plus a nice chunk to repair Offutt AFB, both essential to American prosperity and security.",sympathy_and_support,midwestern_us_floods_2019,test,set2,Irrelevant,"read this article about 750m lottery. i sure i hope win so i can donate it to the farmers and ranchers in nebraska and iowa whose livelihoods hang in the balance, plus a nice chunk to repair offutt afb, both essential to american prosperity and security.",254,46,Volunteering and Donations,False
1111087594744528896,"@ABC @CBSNews @NBCNews @MSNBC @CNN hey yeah #Nebraska is still dealing w flooding affects, maybe give them some coverage. I know they are handling things on their own #NebraskaStrong , they are awesome that way.",sympathy_and_support,midwestern_us_floods_2019,test,set2,Irrelevant,"hey yeah nebraska is still dealing w flooding affects, maybe give them some coverage. i know they are handling things on their own nebraskastrong , they are awesome that way.",174,30,Situational Awareness,False
1111595186038030336,"Energy minister cites climate change as cause in catastrophic #Shiraz floods. Meanwhile: 13 million in US could be exposed to major flooding this spring, making this a potentially unprecedented flood season per NOAA. Nebraska prelim estimate for current damages: $1.4 billion.",not_humanitarian,midwestern_us_floods_2019,test,set2,Irrelevant,"energy minister cites climate change as cause in catastrophic shiraz floods. meanwhile 13 million in us could be exposed to major flooding this spring, making this a potentially unprecedented flood season per noaa. nebraska prelim estimate for current damages 1.4 billion.",272,41,Situational Awareness,False
1112098555781619713,"From Bill Moos in the Nebraska release: Fred’s background sells itself on the recruiting trail, and will help us bring in the type of student-athletes needed to compete at the highest level.",not_humanitarian,midwestern_us_floods_2019,test,set2,Irrelevant,"from bill moos in the nebraska release fred s background sells itself on the recruiting trail, and will help us bring in the type of student-athletes needed to compete at the highest level.",189,33,Resource Requests,False
1112214521475674113,It hurts to see my family in Nebraska lose their homes due to the floods :(,sympathy_and_support,midwestern_us_floods_2019,test,set2,Irrelevant,it hurts to see my family in nebraska lose their homes due to the floods,72,15,Situational Awareness,False
1112820846865928192,"Our hearts go out to the farmers and ranchers affected by the widespread flooding,” says Jessie Headrick, director, CHS Community Giving. It’s already proving to be a difficult spring and CHS is committed to helping ease that burden by working with p",sympathy_and_support,midwestern_us_floods_2019,test,set2,Irrelevant,"our hearts go out to the farmers and ranchers affected by the widespread flooding, says jessie headrick, director, chs community giving. it s already proving to be a difficult spring and chs is committed to helping ease that burden by working with p",249,43,Volunteering and Donations,False
1112725816809570309,Lenita (Brazil) and Tabea (Germany) spent their weekend helping the flood relief efforts in Nebraska. #ProjectHELP #iseusa,sympathy_and_support,midwestern_us_floods_2019,test,set2,Irrelevant,lenita brazil and tabea germany spent their weekend helping the flood relief efforts in nebraska. projecthelp iseusa,116,17,Volunteering and Donations,False
1110717664735965184,A big thank you to those who attended our meeting tonight and learned how to help with Nebraska flood relief! We loved making cards to gift to those who have been devasted from the recent weather in Nebraska #nebraskastrong,sympathy_and_support,midwestern_us_floods_2019,test,set2,Irrelevant,a big thank you to those who attended our meeting tonight and learned how to help with nebraska flood relief! we loved making cards to gift to those who have been devasted from the recent weather in nebraska nebraskastrong,222,39,Volunteering and Donations,False
